entry_time,exit_time,side,entry,sl,tp,exit_price,outcome,raw_R,fee_R,net_R,risk_pct,risk_pct_abs,entry_idx,exit_idx,symbol,year
2021-02-05 01:25:00,2021-02-05 02:10:00,short,6.79,6.90513496461901,6.329460141523961,6.90513496461901,sl,-1.0,0.05307683917063555,-1.0530768391706355,0.016956548544773173,0.016956548544773173,10097,10106,SOLUSDT,2021
2021-02-06 03:10:00,2021-02-06 03:25:00,long,6.14,6.0231945120904475,6.607221951638208,6.0231945120904475,sl,-1.0,0.04730942097754033,-1.0473094209775404,0.019023695099275595,0.019023695099275595,10406,10409,SOLUSDT,2021
2021-02-06 14:45:00,2021-02-06 15:55:00,long,5.8553,5.794747996381859,6.097508014472563,5.794747996381859,sl,-1.0,0.08702882952036989,-1.0870288295203698,0.01034140071698134,0.01034140071698134,10545,10559,SOLUSDT,2021
2021-02-10 21:35:00,2021-02-10 22:35:00,short,8.8922,9.022536663406635,8.370853346373464,9.022536663406635,sl,-1.0,0.061402369761696995,-1.061402369761697,0.014657414746253377,0.014657414746253377,11779,11791,SOLUSDT,2021
2021-02-10 22:45:00,2021-02-11 00:00:00,short,9.0146,9.131761362218148,8.545954551127407,9.131761362218148,sl,-1.0,0.0692475731452641,-1.0692475731452642,0.012996845363981565,0.012996845363981565,11793,11808,SOLUSDT,2021
2021-02-14 02:55:00,2021-02-14 05:35:00,short,9.2305,9.325147104973349,8.851911580106602,8.851911580106602,tp,4.0,0.087772890701086,3.912227109298914,0.010253735439396488,0.010253735439396488,12707,12739,SOLUSDT,2021
2021-02-15 12:00:00,2021-02-15 13:10:00,short,8.6097,8.67199214376261,8.36053142494956,8.67199214376261,sl,-1.0,0.12439337502221366,-1.1243933750222137,0.007235111997236843,0.007235111997236843,13104,13118,SOLUSDT,2021
2021-02-17 04:10:00,2021-02-17 04:25:00,long,7.7314,7.635646429354378,8.114414282582487,7.635646429354378,sl,-1.0,0.07266841281305439,-1.0726684128130544,0.012385023494531602,0.012385023494531602,13586,13589,SOLUSDT,2021
2021-02-18 16:00:00,2021-02-19 02:00:00,short,9.25,9.367510775281911,8.779956898872356,8.779956898872356,tp,4.0,0.07084456706228126,3.9291554329377187,0.012703867598044422,0.012703867598044422,14016,14136,SOLUSDT,2021
2021-02-19 07:15:00,2021-02-19 07:55:00,short,9.3952,9.531400764482102,8.850396942071596,9.531400764482102,sl,-1.0,0.06208247091822453,-1.0620824709182246,0.014496845674610574,0.014496845674610574,14199,14207,SOLUSDT,2021
2021-02-19 08:25:00,2021-02-19 09:55:00,short,9.5335,9.63867241126126,9.112810354954963,9.63867241126126,sl,-1.0,0.08158175606230046,-1.0815817560623004,0.011031878246316601,0.011031878246316601,14213,14231,SOLUSDT,2021
2021-02-19 14:00:00,2021-02-19 14:35:00,short,11.1083,11.344661692561985,10.16285322975206,11.344661692561985,sl,-1.0,0.0422973363053668,-1.0422973363053667,0.02127793564829768,0.02127793564829768,14280,14287,SOLUSDT,2021
2021-02-22 18:30:00,2021-02-22 19:00:00,short,12.3241,12.697655616263818,10.829877534944726,12.697655616263818,sl,-1.0,0.029692205168631847,-1.029692205168632,0.03031098548890534,0.03031098548890534,15198,15204,SOLUSDT,2021
2021-02-23 00:35:00,2021-02-23 05:10:00,short,14.7551,15.142192813960442,13.206728744158236,13.206728744158236,tp,4.0,0.034305958470613976,3.965694041529386,0.02623450969227191,0.02623450969227191,15271,15326,SOLUSDT,2021
2021-02-23 00:50:00,2021-02-23 05:10:00,short,14.7139,15.117055252285382,13.101278990858473,13.101278990858473,tp,4.0,0.0328471722120242,3.967152827787976,0.027399618883190847,0.027399618883190847,15274,15326,SOLUSDT,2021
2021-02-26 00:05:00,2021-02-26 00:35:00,long,13.7238,13.472700956862933,14.72819617254827,13.472700956862933,sl,-1.0,0.04918943475725529,-1.0491894347572552,0.018296611954201257,0.018296611954201257,16129,16135,SOLUSDT,2021
